id,timestamp,trace_string
0,1646272486,"traceroute to rt.com (185.178.208.5), 30 hops max, 60 byte packets"
0,1646272486, 1  StarlinkRouter.lan (192.168.1.1)  0.621 ms  0.461 ms  0.550 ms
0,1646272486, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  32.316 ms  38.792 ms  32.229 ms
0,1646272486, 3  * * *
0,1646272486, 4  * * *
0,1646272486, 5  * * *
0,1646272486, 6  * * *
0,1646272486, 7  * * *
0,1646272486, 8  * * *
0,1646272486, 9  * * *
0,1646272486,10  * * *
0,1646272486,11  * * *
0,1646272486,12  * * *
0,1646272486,13  * * *
0,1646272486,14  * * *
0,1646272486,15  * * *
0,1646272486,16  * * *
0,1646272486,17  * * *
0,1646272486,18  * * *
0,1646272486,19  * * *
0,1646272486,20  * * *
0,1646272486,21  * * *
0,1646272486,22  * * *
0,1646272486,23  * * *
0,1646272486,24  * * *
0,1646272486,25  * * *
0,1646272486,26  * * *
0,1646272486,27  * * *
0,1646272486,28  * * *
0,1646272486,29  * * *
0,1646272486,30  * * *
1,1646301690,"traceroute to rt.com (185.178.208.5), 30 hops max, 60 byte packets"
1,1646301690, 1  StarlinkRouter.lan (192.168.1.1)  0.598 ms  0.509 ms  0.486 ms
1,1646301690, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  29.407 ms  29.660 ms  29.295 ms
1,1646301690, 3  * * *
1,1646301690, 4  * * *
1,1646301690, 5  * * *
1,1646301690, 6  * * *
1,1646301690, 7  * * *
1,1646301690, 8  * * *
1,1646301690, 9  * * *
1,1646301690,10  * * *
1,1646301690,11  * * *
1,1646301690,12  * * *
1,1646301690,13  * * *
1,1646301690,14  * * *
1,1646301690,15  * * *
1,1646301690,16  * * *
1,1646301690,17  * * *
1,1646301690,18  * * *
1,1646301690,19  * * *
1,1646301690,20  * * *
1,1646301690,21  * * *
1,1646301690,22  * * *
1,1646301690,23  * * *
1,1646301690,24  * * *
1,1646301690,25  * * *
1,1646301690,26  * * *
1,1646301690,27  * * *
1,1646301690,28  * * *
1,1646301690,29  * * *
1,1646301690,30  * * *
2,1646388103,"traceroute to rt.com (185.178.208.5), 30 hops max, 60 byte packets"
2,1646388103, 1  StarlinkRouter.lan (192.168.1.1)  0.616 ms  0.479 ms  0.625 ms
2,1646388103, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  32.290 ms  32.392 ms  32.521 ms
2,1646388103, 3  * * *
2,1646388103, 4  * * *
2,1646388103, 5  * * *
2,1646388103, 6  * * *
2,1646388103, 7  * * *
2,1646388103, 8  * * *
2,1646388103, 9  * * *
2,1646388103,10  * * *
2,1646388103,11  * * *
2,1646388103,12  * * *
2,1646388103,13  * * *
2,1646388103,14  * * *
2,1646388103,15  * * *
2,1646388103,16  * * *
2,1646388103,17  * * *
2,1646388103,18  * * *
2,1646388103,19  * * *
2,1646388103,20  * * *
2,1646388103,21  * * *
2,1646388103,22  * * *
2,1646388103,23  * * *
2,1646388103,24  * * *
2,1646388103,25  * * *
2,1646388103,26  * * *
2,1646388103,27  * * *
2,1646388103,28  * * *
2,1646388103,29  * * *
2,1646388103,30  * * *
3,1646474523,"traceroute to rt.com (185.178.208.5), 30 hops max, 60 byte packets"
3,1646474523, 1  StarlinkRouter.lan (192.168.1.1)  0.672 ms  0.487 ms  0.692 ms
3,1646474523, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  25.060 ms  25.113 ms  25.248 ms
3,1646474523, 3  * * *
3,1646474523, 4  * * *
3,1646474523, 5  * * *
3,1646474523, 6  * * *
3,1646474523, 7  * * *
3,1646474523, 8  * * *
3,1646474523, 9  * * *
3,1646474523,10  * * *
3,1646474523,11  * * *
3,1646474523,12  * * *
3,1646474523,13  * * *
3,1646474523,14  * * *
3,1646474523,15  * * *
3,1646474523,16  * * *
3,1646474523,17  * * *
3,1646474523,18  * * *
3,1646474523,19  * * *
