id,timestamp,trace_string
0,1646272486,"traceroute to qq.com (61.129.7.47), 30 hops max, 60 byte packets"
0,1646272486, 1  StarlinkRouter.lan (192.168.1.1)  0.757 ms  0.610 ms  0.675 ms
0,1646272486, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  34.715 ms  46.585 ms  50.417 ms
0,1646272486, 3  * * *
0,1646272486, 4  * * *
0,1646272486, 5  * * *
0,1646272486, 6  * * *
0,1646272486, 7  * * *
0,1646272486, 8  * * *
0,1646272486, 9  * * *
0,1646272486,10  * * *
0,1646272486,11  * * *
0,1646272486,12  * * *
0,1646272486,13  * * *
0,1646272486,14  * * *
0,1646272486,15  * * *
0,1646272486,16  * * *
0,1646272486,17  * * *
0,1646272486,18  * * *
0,1646272486,19  * * *
0,1646272486,20  * * *
0,1646272486,21  * * *
0,1646272486,22  * * *
0,1646272486,23  * * *
0,1646272486,24  * * *
0,1646272486,25  * * *
0,1646272486,26  * * *
0,1646272486,27  * * *
0,1646272486,28  * * *
0,1646272486,29  * * *
0,1646272486,30  * * *
1,1646301695,"traceroute to qq.com (183.3.226.35), 30 hops max, 60 byte packets"
1,1646301695, 1  StarlinkRouter.lan (192.168.1.1)  0.646 ms  0.474 ms  0.525 ms
1,1646301695, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  35.510 ms  35.178 ms  42.914 ms
1,1646301695, 3  * * *
1,1646301695, 4  * * *
1,1646301695, 5  * * *
1,1646301695, 6  * * *
1,1646301695, 7  * * *
1,1646301695, 8  * * *
1,1646301695, 9  * * *
1,1646301695,10  * * *
1,1646301695,11  * * *
1,1646301695,12  * * *
1,1646301695,13  * * *
1,1646301695,14  * * *
1,1646301695,15  * * *
1,1646301695,16  * * *
1,1646301695,17  * * *
1,1646301695,18  * * *
1,1646301695,19  * * *
1,1646301695,20  * * *
1,1646301695,21  * * *
1,1646301695,22  * * *
1,1646301695,23  * * *
1,1646301695,24  * * *
1,1646301695,25  * * *
1,1646301695,26  * * *
1,1646301695,27  * * *
1,1646301695,28  * * *
1,1646301695,29  * * *
1,1646301695,30  * * *
2,1646388109,"traceroute to qq.com (183.3.226.35), 30 hops max, 60 byte packets"
2,1646388109, 1  StarlinkRouter.lan (192.168.1.1)  0.680 ms  0.496 ms  0.503 ms
2,1646388109, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  29.082 ms  29.522 ms  29.163 ms
2,1646388109, 3  * * *
2,1646388109, 4  * * *
2,1646388109, 5  * * *
2,1646388109, 6  * * *
2,1646388109, 7  * * *
2,1646388109, 8  * * *
2,1646388109, 9  * * *
2,1646388109,10  * * *
2,1646388109,11  * * *
2,1646388109,12  * * *
2,1646388109,13  * * *
2,1646388109,14  * * *
2,1646388109,15  * * *
2,1646388109,16  * * *
2,1646388109,17  * * *
2,1646388109,18  * * *
2,1646388109,19  * * *
2,1646388109,20  * * *
2,1646388109,21  * * *
2,1646388109,22  * * *
2,1646388109,23  * * *
2,1646388109,24  * * *
2,1646388109,25  * * *
2,1646388109,26  * * *
2,1646388109,27  * * *
2,1646388109,28  * * *
2,1646388109,29  * * *
2,1646388109,30  * * *
3,1646474529,"traceroute to qq.com (123.151.137.18), 30 hops max, 60 byte packets"
3,1646474529, 1  StarlinkRouter.lan (192.168.1.1)  0.724 ms  0.549 ms  0.532 ms
3,1646474529, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  23.593 ms  23.248 ms  23.519 ms
3,1646474529, 3  * * *
3,1646474529, 4  * * *
3,1646474529, 5  * * *
3,1646474529, 6  * * *
3,1646474529, 7  * * *
3,1646474529, 8  * * *
3,1646474529, 9  * * *
3,1646474529,10  * * *
3,1646474529,11  * * *
3,1646474529,12  * * *
3,1646474529,13  * * *
3,1646474529,14  * * *
3,1646474529,15  * * *
3,1646474529,16  * * *
3,1646474529,17  * * *
3,1646474529,18  * * *
3,1646474529,19  * * *
3,1646474529,20  * * *
3,1646474529,21  * * *
3,1646474529,22  * * *
3,1646474529,23  * * *
3,1646474529,24  * * *
3,1646474529,25  * * *
3,1646474529,26  * * *
3,1646474529,27  * * *
3,1646474529,28  * * *
3,1646474529,29  * * *
3,1646474529,30  * * *
4,1646560875,"traceroute to qq.com (183.3.226.35), 30 hops max, 60 byte packets"
4,1646560875, 1  StarlinkRouter.lan (192.168.1.1)  0.643 ms  0.721 ms  0.491 ms
4,1646560875, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  27.262 ms  27.346 ms  27.546 ms
4,1646560875, 3  * * *
4,1646560875, 4  * * *
4,1646560875, 5  * * *
4,1646560875, 6  * * *
4,1646560875, 7  * * *
4,1646560875, 8  * * *
4,1646560875, 9  * * *
4,1646560875,10  * * *
4,1646560875,11  * * *
4,1646560875,12  * * *
4,1646560875,13  * * *
4,1646560875,14  * * *
4,1646560875,15  * * *
4,1646560875,16  * * *
4,1646560875,17  * * *
4,1646560875,18  * * *
4,1646560875,19  * * *
4,1646560875,20  * * *
4,1646560875,21  * * *
4,1646560875,22  * * *
4,1646560875,23  * * *
4,1646560875,24  * * *
4,1646560875,25  * * *
4,1646560875,26  * * *
4,1646560875,27  * * *
4,1646560875,28  * * *
4,1646560875,29  * * *
4,1646560875,30  * * *
5,1646647305,"traceroute to qq.com (61.129.7.47), 30 hops max, 60 byte packets"
5,1646647305, 1  StarlinkRouter.lan (192.168.1.1)  0.604 ms  0.511 ms  0.473 ms
5,1646647305, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  42.754 ms  42.441 ms  58.244 ms
5,1646647305, 3  * * *
5,1646647305, 4  * * *
5,1646647305, 5  * * *
5,1646647305, 6  * * *
5,1646647305, 7  * * *
5,1646647305, 8  * * *
5,1646647305, 9  * * *
5,1646647305,10  * * *
5,1646647305,11  * * *
5,1646647305,12  * * *
5,1646647305,13  * * *
5,1646647305,14  * * *
5,1646647305,15  * * *
5,1646647305,16  * * *
5,1646647305,17  * * *
5,1646647305,18  * * *
5,1646647305,19  * * *
5,1646647305,20  * * *
5,1646647305,21  * * *
5,1646647305,22  * * *
5,1646647305,23  * * *
5,1646647305,24  * * *
5,1646647305,25  * * *
5,1646647305,26  * * *
5,1646647305,27  * * *
5,1646647305,28  * * *
5,1646647305,29  * * *
5,1646647305,30  * * *
6,1646733711,"traceroute to qq.com (61.129.7.47), 30 hops max, 60 byte packets"
6,1646733711, 1  StarlinkRouter.lan (192.168.1.1)  0.728 ms  0.823 ms  0.539 ms
6,1646733711, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  47.470 ms  47.070 ms  47.427 ms
6,1646733711, 3  * * *
6,1646733711, 4  * * *
6,1646733711, 5  * * *
6,1646733711, 6  * * *
6,1646733711, 7  * * *
6,1646733711, 8  * * *
6,1646733711, 9  * * *
6,1646733711,10  * * *
6,1646733711,11  * * *
6,1646733711,12  * * *
6,1646733711,13  * * *
6,1646733711,14  * * *
6,1646733711,15  * * *
6,1646733711,16  * * *
6,1646733711,17  * * *
6,1646733711,18  * * *
6,1646733711,19  * * *
6,1646733711,20  * * *
6,1646733711,21  * * *
6,1646733711,22  * * *
6,1646733711,23  * * *
6,1646733711,24  * * *
6,1646733711,25  * * *
6,1646733711,26  * * *
6,1646733711,27  * * *
6,1646733711,28  * * *
6,1646733711,29  * * *
6,1646733711,30  * * *
7,1646820090,"traceroute to qq.com (203.205.254.157), 30 hops max, 60 byte packets"
7,1646820090, 1  StarlinkRouter.lan (192.168.1.1)  0.639 ms  0.510 ms  0.482 ms
7,1646820090, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  55.973 ms  35.756 ms  35.809 ms
7,1646820090, 3  * * *
7,1646820090, 4  * * *
7,1646820090, 5  * * *
7,1646820090, 6  * * *
7,1646820090, 7  * * *
7,1646820090, 8  * * *
7,1646820090, 9  * * *
7,1646820090,10  * * *
7,1646820090,11  * * *
7,1646820090,12  * * *
7,1646820090,13  * * *
7,1646820090,14  * * *
7,1646820090,15  * * *
7,1646820090,16  * * *
7,1646820090,17  * * *
7,1646820090,18  * * *
7,1646820090,19  * * *
7,1646820090,20  * * *
7,1646820090,21  * * *
7,1646820090,22  * * *
7,1646820090,23  * * *
7,1646820090,24  * * *
7,1646820090,25  * * *
7,1646820090,26  * * *
7,1646820090,27  * * *
7,1646820090,28  * * *
7,1646820090,29  * * *
7,1646820090,30  * * *
8,1646906511,"traceroute to qq.com (203.205.254.157), 30 hops max, 60 byte packets"
8,1646906511, 1  StarlinkRouter.lan (192.168.1.1)  0.659 ms  0.463 ms  0.667 ms
