id,timestamp,trace_string
0,1646272486,"traceroute to cder.dz (193.194.80.204), 30 hops max, 60 byte packets"
0,1646272486, 1  StarlinkRouter.lan (192.168.1.1)  0.746 ms  0.820 ms  0.588 ms
0,1646272486, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  32.809 ms  32.754 ms *
0,1646272486, 3  * * *
0,1646272486, 4  * * *
0,1646272486, 5  * * *
0,1646272486, 6  * * *
0,1646272486, 7  * * *
0,1646272486, 8  * * *
0,1646272486, 9  * * *
0,1646272486,10  * * *
0,1646272486,11  * * *
0,1646272486,12  * * *
0,1646272486,13  * * *
0,1646272486,14  * * *
0,1646272486,15  * * *
0,1646272486,16  * * *
0,1646272486,17  * * *
0,1646272486,18  * * *
0,1646272486,19  * * *
0,1646272486,20  * * *
0,1646272486,21  * * *
0,1646272486,22  * * *
0,1646272486,23  * * *
0,1646272486,24  * * *
0,1646272486,25  * mail.cder.dz (193.194.80.204) '-15'  280.798 ms *
1,1646301809,"traceroute to cder.dz (193.194.80.204), 30 hops max, 60 byte packets"
1,1646301809, 1  StarlinkRouter.lan (192.168.1.1)  0.837 ms  0.633 ms  0.710 ms
1,1646301809, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  28.937 ms  29.178 ms  28.858 ms
1,1646301809, 3  * * *
1,1646301809, 4  * * *
1,1646301809, 5  * * *
1,1646301809, 6  * * *
1,1646301809, 7  * * *
1,1646301809, 8  * * *
1,1646301809, 9  * * *
1,1646301809,10  * * *
1,1646301809,11  * * *
1,1646301809,12  * * *
1,1646301809,13  * * *
1,1646301809,14  * * *
1,1646301809,15  * * *
1,1646301809,16  * * *
1,1646301809,17  * * *
1,1646301809,18  * * *
1,1646301809,19  * * *
1,1646301809,20  * * *
1,1646301809,21  * * *
1,1646301809,22  * * *
1,1646301809,23  * * *
1,1646301809,24  * * *
1,1646301809,25  mail.cder.dz (193.194.80.204) '-15'  289.893 ms mail.cder.dz (193.194.80.204) '-16'  289.778 ms  301.473 ms
2,1646388210,"traceroute to cder.dz (193.194.80.204), 30 hops max, 60 byte packets"
2,1646388210, 1  StarlinkRouter.lan (192.168.1.1)  0.760 ms  0.582 ms  0.736 ms
2,1646388210, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  40.894 ms  28.790 ms  44.814 ms
2,1646388210, 3  * * *
2,1646388210, 4  * * *
2,1646388210, 5  * * *
2,1646388210, 6  * * *
2,1646388210, 7  * * *
2,1646388210, 8  * * *
2,1646388210, 9  * * *
2,1646388210,10  * * *
2,1646388210,11  * * *
2,1646388210,12  * * *
2,1646388210,13  * * *
2,1646388210,14  * * *
2,1646388210,15  * * *
2,1646388210,16  * * *
2,1646388210,17  * * *
2,1646388210,18  * * *
2,1646388210,19  * * *
2,1646388210,20  * * *
2,1646388210,21  mail.cder.dz (193.194.80.204) '-15'  237.773 ms *  245.348 ms
3,1646474645,"traceroute to cder.dz (193.194.80.204), 30 hops max, 60 byte packets"
3,1646474645, 1  StarlinkRouter.lan (192.168.1.1)  0.842 ms  0.568 ms  0.535 ms
3,1646474645, 2  customer.sttlwax1.pop.starlinkisp.net (98.97.48.1) '-3'  28.887 ms  32.610 ms  44.716 ms
3,1646474645, 3  * * *
3,1646474645, 4  * * *
3,1646474645, 5  * * *
3,1646474645, 6  * * *
3,1646474645, 7  * * *
3,1646474645, 8  * * *
3,1646474645, 9  * * *
3,1646474645,10  * * *
3,1646474645,11  * * *
3,1646474645,12  * * *
3,1646474645,13  * * *
3,1646474645,14  * * *
3,1646474645,15  * * *
3,1646474645,16  * * *
3,1646474645,17  * * *
3,1646474645,18  * * *
3,1646474645,19  * * *
3,1646474645,20  * * *
3,1646474645,21  * * *
3,1646474645,22  * * *
3,1646474645,23  * * *
3,1646474645,24  * * *
3,1646474645,25  * * *
3,1646474645,26  * * *
